city_id,grid_id,zone_name,latitude,longitude,elevation_m,slope_deg,flow_accumulation,drainage_density,distance_to_water_m,distance_to_budameru_m,distance_to_krishna_m,land_cover_class,impervious_surface_ratio,road_density_km_km2,building_density,historical_flood_count,historical_flood_frequency,historical_flooded_area_pct
VJA,VJA_0438,Governorpet / Gandhinagar,16.51525,80.64225,23.3,0.79,13.4,3.28,580.1,580.1,580.1,Urban High Density,0.88,15.83,0.61,4,0.4,93.9
VJA,VJA_0439,Gunadala,16.51525,80.64695,18.5,0.4,31.8,3.09,909.9,909.9,909.9,Urban High Density,0.76,9.17,0.82,5,0.5,82.6
VJA,VJA_0440,Gunadala,16.51525,80.65165,20.5,3.46,23.2,2.85,1349.6,1349.6,1349.6,Urban High Density,0.75,9.52,0.86,5,0.5,68.2
VJA,VJA_0441,Gunadala,16.51525,80.65635,19.4,3.04,27.3,2.59,1821.3,1821.3,1821.3,Urban High Density,0.81,15.74,0.8,1,0.1,54.3
VJA,VJA_0442,Gunadala,16.51525,80.66105,19.3,1.39,27.5,2.32,2305.4,2305.4,2305.4,Urban High Density,0.93,14.44,0.62,2,0.2,39.2
VJA,VJA_0443,Gunadala,16.51525,80.66575,22.9,2.56,13.0,2.05,2795.5,2795.5,2795.5,Urban Medium Density,0.55,8.19,0.59,1,0.1,31.5
VJA,VJA_0444,Gunadala,16.51525,80.67045,20.4,2.66,22.9,1.77,3288.8,3288.8,3288.8,Urban Medium Density,0.69,6.13,0.36,1,0.1,46.1
VJA,VJA_0445,Gunadala,16.51525,80.67515,20.8,3.36,21.4,1.87,3115.7,3115.7,3115.7,Urban Medium Density,0.48,6.93,0.46,1,0.1,33.6
VJA,VJA_0446,Gunadala,16.51525,80.67985,21.2,2.34,19.8,2.1,2702.6,2702.6,2702.6,Urban Medium Density,0.64,8.37,0.5,1,0.1,54.0
VJA,VJA_0447,Gunadala,16.51525,80.68455,19.7,3.27,25.9,2.31,2324.4,2324.4,2324.4,Urban Medium Density,0.54,7.44,0.49,2,0.2,54.3
VJA,VJA_0448,Gunadala,16.51525,80.68925,20.3,3.49,23.7,2.49,2000.8,2000.8,2000.8,Urban Medium Density,0.65,6.16,0.48,1,0.1,45.7
VJA,VJA_0449,Gunadala,16.51525,80.69395,21.6,2.67,18.6,2.62,1762.4,1762.4,1762.4,Urban Medium Density,0.49,6.22,0.58,4,0.4,91.8
VJA,VJA_0450,Gunadala,16.51525,80.69865,19.9,1.12,25.4,2.69,1646.4,1646.4,1646.4,Urban Medium Density,0.61,5.46,0.49,4,0.4,85.0
VJA,VJA_0451,Bhavanipuram,16.51975,80.56235,21.0,6.75,20.6,2.06,2763.5,2763.5,2763.5,Urban Medium Density,0.48,6.2,0.36,0,0.0,0.0
VJA,VJA_0452,Bhavanipuram,16.51975,80.56705,20.8,3.64,21.4,2.02,2852.9,2852.9,2852.9,Urban Medium Density,0.53,5.78,0.59,0,0.0,0.0
VJA,VJA_0453,Bhavanipuram,16.51975,80.57175,22.7,6.07,13.8,1.92,3023.8,3023.8,3023.8,Urban Medium Density,0.57,5.33,0.59,0,0.0,0.0
VJA,VJA_0454,Bhavanipuram,16.51975,80.57645,22.8,8.2,13.3,1.79,3263.4,3263.4,3263.4,Urban Medium Density,0.53,6.99,0.37,0,0.0,0.0
VJA,VJA_0455,Bhavanipuram,16.51975,80.58115,19.3,7.66,27.4,1.98,2911.2,2911.2,2911.2,Urban Medium Density,0.48,5.3,0.56,0,0.0,0.0
VJA,VJA_0456,Bhavanipuram,16.51975,80.58585,22.1,6.32,16.3,2.22,2485.5,2485.5,2485.5,Urban Medium Density,0.49,8.11,0.46,0,0.0,0.0
VJA,VJA_0457,Bhavanipuram,16.51975,80.59055,20.5,4.32,22.8,2.44,2093.6,2093.6,2093.6,Urban Medium Density,0.6,6.51,0.43,0,0.0,0.0
VJA,VJA_0458,Bhavanipuram,16.51975,80.59525,23.3,7.91,11.8,2.62,1758.0,1758.0,1758.0,Urban High Density,0.7,10.67,0.71,0,0.0,0.0
VJA,VJA_0459,Bhavanipuram,16.51975,80.59995,24.7,6.55,6.3,2.76,1516.5,1516.5,1516.5,Urban High Density,0.94,13.42,0.65,0,0.0,0.0
VJA,VJA_0460,One Town / Indrakeeladri Hills,16.51975,80.60465,95.7,5.5,5.0,2.81,1418.2,1418.2,1418.2,Urban High Density,0.82,13.89,0.72,0,0.0,0.0
VJA,VJA_0461,One Town / Indrakeeladri Hills,16.51975,80.60935,95.0,6.87,5.0,2.77,1491.7,1491.7,1491.7,Urban High Density,0.71,12.88,0.66,0,0.0,0.0
VJA,VJA_0462,One Town / Indrakeeladri Hills,16.51975,80.61405,81.8,5.33,5.0,2.81,1421.3,1421.3,1421.3,Urban High Density,0.89,11.34,0.84,0,0.0,0.0
VJA,VJA_0463,One Town / Indrakeeladri Hills,16.51975,80.61875,97.1,2.74,5.0,2.78,1473.0,1473.0,1473.0,Urban High Density,0.8,15.96,0.63,0,0.0,0.0
VJA,VJA_0464,Governorpet / Gandhinagar,16.51975,80.62345,22.5,0.78,15.0,2.67,1679.7,1679.7,1679.7,Urban High Density,0.7,10.9,0.74,4,0.4,67.6
VJA,VJA_0465,Governorpet / Gandhinagar,16.51975,80.62815,23.4,2.47,11.7,2.9,1263.6,1263.6,1263.6,Urban High Density,0.81,15.06,0.8,3,0.3,74.0
VJA,VJA_0466,Governorpet / Gandhinagar,16.51975,80.63285,19.4,0.53,28.5,3.18,762.7,762.7,762.7,Urban High Density,0.72,13.15,0.85,4,0.4,65.2
VJA,VJA_0467,Governorpet / Gandhinagar,16.51975,80.63755,20.9,2.09,25.4,3.45,262.7,262.7,262.7,Urban High Density,0.76,9.49,0.85,5,0.5,92.8
VJA,VJA_0468,Governorpet / Gandhinagar,16.51975,80.64225,21.7,0.35,22.5,3.47,241.5,241.5,241.5,Urban High Density,0.78,15.77,0.68,4,0.4,74.4
VJA,VJA_0469,Gunadala,16.51975,80.64695,22.0,2.02,18.1,3.19,741.4,741.4,741.4,Urban High Density,0.73,11.74,0.62,4,0.4,80.9
VJA,VJA_0470,Gunadala,16.51975,80.65165,21.7,0.78,18.5,2.91,1242.3,1242.3,1242.3,Urban High Density,0.8,14.92,0.77,4,0.4,79.9
VJA,VJA_0471,Gunadala,16.51975,80.65635,19.7,1.12,26.2,2.63,1743.2,1743.2,1743.2,Urban High Density,0.81,9.22,0.82,5,0.5,79.1
VJA,VJA_0472,Gunadala,16.51975,80.66105,19.5,2.52,26.8,2.35,2244.2,2244.2,2244.2,Urban High Density,0.9,9.04,0.64,2,0.2,53.7
VJA,VJA_0473,Gunadala,16.51975,80.66575,19.9,2.61,25.0,2.07,2745.2,2745.2,2745.2,Urban Medium Density,0.51,8.38,0.59,1,0.1,49.9
VJA,VJA_0474,Gunadala,16.51975,80.67045,21.0,3.33,20.6,1.92,3020.6,3020.6,3020.6,Urban Medium Density,0.47,7.08,0.58,2,0.2,31.6
VJA,VJA_0475,Gunadala,16.51975,80.67515,19.3,3.33,27.4,2.0,2883.8,2883.8,2883.8,Urban Medium Density,0.59,6.09,0.56,1,0.1,38.4
VJA,VJA_0476,Gunadala,16.51975,80.67985,21.7,2.29,17.9,2.25,2431.7,2431.7,2431.7,Urban Medium Density,0.59,7.84,0.58,1,0.1,49.5
VJA,VJA_0477,Gunadala,16.51975,80.68455,21.6,1.92,18.5,2.49,2002.9,2002.9,2002.9,Urban Medium Density,0.61,8.77,0.42,2,0.2,57.0
VJA,VJA_0478,Gunadala,16.51975,80.68925,18.8,2.06,29.8,2.7,1616.3,1616.3,1616.3,Urban Medium Density,0.57,8.2,0.46,5,0.5,80.3
VJA,VJA_0479,Gunadala,16.51975,80.69395,20.9,2.09,21.7,2.87,1309.6,1309.6,1309.6,Urban Medium Density,0.6,7.23,0.4,5,0.5,94.8
VJA,VJA_0480,Gunadala,16.51975,80.69865,21.4,3.42,19.8,2.96,1148.8,1148.8,1148.8,Urban Medium Density,0.63,8.06,0.39,5,0.5,69.7
VJA,VJA_0481,Bhavanipuram,16.52425,80.56235,23.4,3.04,10.9,1.79,3262.1,3262.1,3262.1,Urban Medium Density,0.54,6.2,0.53,0,0.0,0.0
VJA,VJA_0482,Bhavanipuram,16.52425,80.56705,21.0,6.21,20.5,1.75,3338.2,3338.2,3338.2,Urban Medium Density,0.68,6.82,0.46,0,0.0,0.0
VJA,VJA_0483,Bhavanipuram,16.52425,80.57175,20.1,5.83,24.1,1.66,3485.3,3485.3,3485.3,Urban Medium Density,0.53,5.11,0.42,0,0.0,0.0
VJA,VJA_0484,Bhavanipuram,16.52425,80.57645,23.9,4.46,8.9,1.6,3597.6,3597.6,3597.6,Urban Medium Density,0.53,7.99,0.39,0,0.0,0.0
VJA,VJA_0485,Bhavanipuram,16.52425,80.58115,20.2,3.52,23.7,1.83,3184.9,3184.9,3184.9,Urban Medium Density,0.49,6.6,0.53,0,0.0,0.0
VJA,VJA_0486,Bhavanipuram,16.52425,80.58585,20.0,2.61,24.6,2.04,2801.2,2801.2,2801.2,Urban Medium Density,0.47,7.69,0.47,0,0.0,0.0
VJA,VJA_0487,Bhavanipuram,16.52425,80.59055,19.5,7.5,26.7,2.23,2460.1,2460.1,2460.1,Urban Medium Density,0.67,7.84,0.44,0,0.0,0.0
VJA,VJA_0488,Bhavanipuram,16.52425,80.59525,19.1,7.99,28.4,2.39,2181.6,2181.6,2181.6,Urban High Density,0.8,11.65,0.8,0,0.0,0.0
VJA,VJA_0489,Bhavanipuram,16.52425,80.59995,21.8,8.91,17.7,2.49,1992.2,1992.2,1992.2,Urban High Density,0.86,16.27,0.7,0,0.0,0.0
VJA,VJA_0490,One Town / Indrakeeladri Hills,16.52425,80.60465,64.2,8.97,5.0,2.53,1918.5,1918.5,1918.5,Urban High Density,0.88,9.29,0.78,0,0.0,0.0
VJA,VJA_0491,One Town / Indrakeeladri Hills,16.52425,80.60935,67.5,7.12,5.0,2.5,1973.4,1973.4,1973.4,Urban High Density,0.75,12.97,0.82,0,0.0,0.0
VJA,VJA_0492,One Town / Indrakeeladri Hills,16.52425,80.61405,104.5,6.41,5.0,2.53,1920.8,1920.8,1920.8,Urban High Density,0.89,16.24,0.72,0,0.0,0.0
VJA,VJA_0493,One Town / Indrakeeladri Hills,16.52425,80.61875,78.5,7.75,5.0,2.51,1959.3,1959.3,1959.3,Urban High Density,0.93,14.72,0.66,0,0.0,0.0
VJA,VJA_0494,Governorpet / Gandhinagar,16.52425,80.62345,21.4,2.85,19.3,2.59,1826.5,1826.5,1826.5,Urban High Density,0.91,13.16,0.76,1,0.1,42.9
VJA,VJA_0495,Governorpet / Gandhinagar,16.52425,80.62815,23.8,3.22,10.0,2.85,1348.8,1348.8,1348.8,Urban High Density,0.73,13.0,0.86,5,0.5,78.8
VJA,VJA_0496,Governorpet / Gandhinagar,16.52425,80.63285,19.1,3.04,29.4,3.1,896.8,896.8,896.8,Urban High Density,0.89,10.6,0.8,4,0.4,83.1
VJA,VJA_0497,Governorpet / Gandhinagar,16.52425,80.63755,21.3,2.92,21.6,3.3,539.9,539.9,539.9,Urban High Density,0.75,11.23,0.82,5,0.5,66.7
VJA,VJA_0498,Gunadala,16.52425,80.64225,21.9,1.92,19.3,3.31,530.0,530.0,530.0,Urban High Density,0.94,14.16,0.73,4,0.4,87.9
VJA,VJA_0499,Gunadala,16.52425,80.64695,22.9,3.24,14.2,3.11,878.8,878.8,878.8,Urban High Density,0.94,10.86,0.74,3,0.3,66.3
VJA,VJA_0500,Gunadala,16.52425,80.65165,18.0,2.2,33.3,2.86,1328.8,1328.8,1328.8,Urban High Density,0.94,14.33,0.64,4,0.4,79.1
VJA,VJA_0501,Gunadala,16.52425,80.65635,19.0,3.28,28.9,2.6,1805.9,1805.9,1805.9,Urban High Density,0.71,9.96,0.77,2,0.2,58.0
VJA,VJA_0502,Gunadala,16.52425,80.66105,21.9,0.91,17.2,2.33,2293.2,2293.2,2293.2,Urban High Density,0.71,11.87,0.62,2,0.2,46.9
VJA,VJA_0503,Gunadala,16.52425,80.66575,19.3,3.36,27.5,2.27,2387.3,2387.3,2387.3,Urban Medium Density,0.47,7.1,0.42,1,0.1,50.8
VJA,VJA_0504,Gunadala,16.52425,80.67045,18.1,1.58,32.3,2.18,2562.1,2562.1,2562.1,Urban Medium Density,0.48,8.69,0.52,1,0.1,56.7
VJA,VJA_0505,Gunadala,16.52425,80.67515,18.2,2.55,31.8,2.09,2725.1,2725.1,2725.1,Urban Medium Density,0.66,7.37,0.51,2,0.2,49.6
VJA,VJA_0506,Gunadala,16.52425,80.67985,21.0,0.92,20.8,2.35,2241.1,2241.1,2241.1,Urban Medium Density,0.69,8.25,0.54,1,0.1,56.8
VJA,VJA_0507,Gunadala,16.52425,80.68455,19.4,2.94,27.4,2.62,1766.7,1766.7,1766.7,Urban Medium Density,0.62,8.57,0.41,5,0.5,65.3
VJA,VJA_0508,Gunadala,16.52425,80.68925,18.9,2.89,29.7,2.87,1312.3,1312.3,1312.3,Urban Medium Density,0.57,6.0,0.47,3,0.3,87.9
VJA,VJA_0509,Gunadala,16.52425,80.69395,19.0,2.27,29.8,3.1,908.2,908.2,908.2,Urban Medium Density,0.5,5.94,0.41,3,0.3,90.6
VJA,VJA_0510,Gunadala,16.52425,80.69865,21.8,3.09,19.2,3.24,655.4,655.4,655.4,Urban Medium Density,0.59,8.59,0.53,5,0.5,94.8
VJA,VJA_0511,Bhavanipuram,16.52875,80.56235,19.4,3.73,26.9,1.51,3761.2,3761.2,3761.2,Urban Medium Density,0.64,8.58,0.51,0,0.0,0.0
VJA,VJA_0512,Bhavanipuram,16.52875,80.56705,20.4,6.41,22.9,1.47,3827.4,3827.4,3827.4,Urban Medium Density,0.66,5.69,0.6,0,0.0,0.0
VJA,VJA_0513,Bhavanipuram,16.52875,80.57175,22.4,3.02,14.8,1.4,3956.4,3956.4,3956.4,Urban Medium Density,0.6,7.97,0.4,0,0.0,0.0
VJA,VJA_0514,Bhavanipuram,16.52875,80.57645,21.6,4.69,18.1,1.44,3887.5,3887.5,3887.5,Urban Medium Density,0.49,5.84,0.6,0,0.0,0.0
VJA,VJA_0515,Bhavanipuram,16.52875,80.58115,19.6,7.48,26.1,1.65,3509.1,3509.1,3509.1,Urban Medium Density,0.47,5.01,0.47,0,0.0,0.0
VJA,VJA_0516,Bhavanipuram,16.52875,80.58585,23.4,3.54,11.0,1.84,3164.9,3164.9,3164.9,Urban Medium Density,0.51,8.69,0.55,0,0.0,0.0
VJA,VJA_0517,Bhavanipuram,16.52875,80.59055,19.4,6.23,27.0,2.01,2867.4,2867.4,2867.4,Urban Medium Density,0.52,6.14,0.42,0,0.0,0.0
VJA,VJA_0518,Bhavanipuram,16.52875,80.59525,20.3,5.23,23.5,2.14,2632.4,2632.4,2632.4,Urban High Density,0.94,15.06,0.78,0,0.0,0.0
VJA,VJA_0519,Bhavanipuram,16.52875,80.59995,24.3,8.03,7.5,2.22,2477.7,2477.7,2477.7,Urban High Density,0.82,10.41,0.86,0,0.0,0.0
VJA,VJA_0520,One Town / Indrakeeladri Hills,16.52875,80.60465,58.1,8.11,5.0,2.26,2418.8,2418.8,2418.8,Urban High Density,0.74,9.91,0.73,0,0.0,0.0
VJA,VJA_0521,One Town / Indrakeeladri Hills,16.52875,80.60935,59.5,8.28,5.0,2.23,2462.5,2462.5,2462.5,Urban High Density,0.79,15.33,0.76,0,0.0,0.0
VJA,VJA_0522,One Town / Indrakeeladri Hills,16.52875,80.61405,79.4,8.36,5.0,2.26,2420.6,2420.6,2420.6,Urban High Density,0.9,10.67,0.69,0,0.0,0.0
VJA,VJA_0523,One Town / Indrakeeladri Hills,16.52875,80.61875,82.6,5.91,5.0,2.24,2451.3,2451.3,2451.3,Urban High Density,0.93,10.63,0.75,0,0.0,0.0
VJA,VJA_0524,Ajit Singh Nagar (Budameru Basin),16.52875,80.62345,17.8,2.13,33.7,2.48,2014.8,2014.8,2014.8,Urban High Density,0.88,15.13,0.73,1,0.1,42.5
VJA,VJA_0525,Ajit Singh Nagar (Budameru Basin),16.52875,80.62815,14.5,1.55,47.1,2.71,1594.5,1594.5,1594.5,Urban High Density,0.83,13.41,0.76,4,0.4,84.7
VJA,VJA_0526,Ajit Singh Nagar (Budameru Basin),16.52875,80.63285,17.7,1.29,34.5,2.91,1236.0,1236.0,1236.0,Urban High Density,0.74,11.32,0.79,3,0.3,89.2
VJA,VJA_0527,Ajit Singh Nagar (Budameru Basin),16.52875,80.63755,15.2,2.03,44.8,3.04,1007.4,1007.4,1007.4,Urban High Density,0.85,13.68,0.65,5,0.5,83.4
VJA,VJA_0528,Ajit Singh Nagar (Budameru Basin),16.52875,80.64225,16.9,2.29,38.0,3.04,1002.1,1002.1,1002.1,Urban High Density,0.78,14.2,0.67,4,0.4,67.6
VJA,VJA_0529,Gunadala,16.52875,80.64695,18.6,2.59,31.0,2.92,1222.9,1222.9,1222.9,Urban High Density,0.81,11.12,0.82,5,0.5,94.0
VJA,VJA_0530,Gunadala,16.52875,80.65165,18.7,2.69,30.3,2.72,1577.7,1577.7,1577.7,Urban High Density,0.8,11.3,0.76,4,0.4,86.0
VJA,VJA_0531,Gunadala,16.52875,80.65635,22.6,1.25,14.5,2.57,1848.3,1848.3,1848.3,Urban High Density,0.83,15.73,0.69,1,0.1,40.1
VJA,VJA_0532,Gunadala,16.52875,80.66105,19.9,2.83,25.3,2.59,1810.4,1810.4,1810.4,Urban High Density,0.71,10.75,0.77,1,0.1,34.5
VJA,VJA_0533,Gunadala,16.52875,80.66575,20.5,0.76,22.9,2.54,1908.0,1908.0,1908.0,Urban Medium Density,0.65,6.41,0.42,1,0.1,38.7
VJA,VJA_0534,Gunadala,16.52875,80.67045,20.5,1.68,22.8,2.42,2122.7,2122.7,2122.7,Urban Medium Density,0.66,7.19,0.37,1,0.1,49.5
VJA,VJA_0535,Gunadala,16.52875,80.67515,19.5,3.49,26.7,2.25,2423.4,2423.4,2423.4,Urban Medium Density,0.48,6.71,0.48,1,0.1,50.8
VJA,VJA_0536,Gunadala,16.52875,80.67985,22.7,2.23,14.0,2.4,2152.5,2152.5,2152.5,Urban Medium Density,0.67,7.25,0.39,2,0.2,55.6
VJA,VJA_0537,Gunadala,16.52875,80.68455,22.4,2.48,15.4,2.68,1652.8,1652.8,1652.8,Urban Medium Density,0.61,7.67,0.53,4,0.4,81.4
VJA,VJA_0538,Gunadala,16.52875,80.68925,19.8,0.78,26.2,2.96,1154.3,1154.3,1154.3,Urban Medium Density,0.69,6.61,0.49,4,0.4,65.6
VJA,VJA_0539,Gunadala,16.52875,80.69395,18.6,1.46,32.0,3.23,659.7,659.7,659.7,Urban Medium Density,0.58,5.55,0.59,4,0.4,73.4
VJA,VJA_0540,Gunadala,16.52875,80.69865,21.6,0.81,23.6,3.49,200.1,200.1,200.1,Urban Medium Density,0.54,7.22,0.36,3,0.3,65.3
VJA,VJA_0541,Bhavanipuram,16.53325,80.56235,22.4,7.79,14.9,1.45,3872.1,3872.1,3872.1,Urban Medium Density,0.56,6.01,0.59,0,0.0,0.0
VJA,VJA_0542,Bhavanipuram,16.53325,80.56705,24.3,4.34,7.2,1.41,3936.4,3936.4,3936.4,Urban Medium Density,0.62,5.5,0.51,0,0.0,0.0
VJA,VJA_0543,Bhavanipuram,16.53325,80.57175,23.1,6.01,12.0,1.34,4061.9,4061.9,4061.9,Urban Medium Density,0.67,8.61,0.38,0,0.0,0.0
VJA,VJA_0544,Bhavanipuram,16.53325,80.57645,24.3,3.67,7.3,1.44,3892.1,3892.1,3892.1,Urban Medium Density,0.55,6.74,0.48,0,0.0,0.0
VJA,VJA_0545,Bhavanipuram,16.53325,80.58115,22.7,6.09,13.7,1.61,3589.5,3589.5,3589.5,Urban Medium Density,0.61,5.5,0.36,0,0.0,0.0
VJA,VJA_0546,Bhavanipuram,16.53325,80.58585,19.9,3.76,24.9,1.75,3335.0,3335.0,3335.0,Urban Medium Density,0.69,7.12,0.42,0,0.0,0.0
VJA,VJA_0547,Bhavanipuram,16.53325,80.59055,23.6,4.21,10.2,1.86,3140.4,3140.4,3140.4,Urban Medium Density,0.64,5.08,0.58,0,0.0,0.0
VJA,VJA_0548,Bhavanipuram,16.53325,80.59525,23.5,5.89,10.6,1.92,3017.2,3017.2,3017.2,Urban Medium Density,0.68,6.86,0.5,0,0.0,0.0
VJA,VJA_0549,Bhavanipuram,16.53325,80.59995,22.0,8.85,16.6,1.95,2968.1,2968.1,2968.1,Urban High Density,0.86,15.32,0.8,0,0.0,0.0
VJA,VJA_0550,One Town / Indrakeeladri Hills,16.53325,80.60465,82.5,8.25,5.0,1.98,2919.1,2919.1,2919.1,Urban High Density,0.87,11.51,0.63,0,0.0,0.0
VJA,VJA_0551,One Town / Indrakeeladri Hills,16.53325,80.60935,78.4,7.17,5.0,1.96,2955.5,2955.5,2955.5,Urban High Density,0.79,15.7,0.73,0,0.0,0.0
VJA,VJA_0552,One Town / Indrakeeladri Hills,16.53325,80.61405,94.1,2.96,5.0,2.11,2690.2,2690.2,2690.2,Urban High Density,0.8,12.07,0.72,0,0.0,0.0
VJA,VJA_0553,Ajit Singh Nagar (Budameru Basin),16.53325,80.61875,16.7,3.18,37.9,2.26,2405.2,2405.2,2405.2,Urban High Density,0.79,10.86,0.76,2,0.2,58.0
VJA,VJA_0554,Ajit Singh Nagar (Budameru Basin),16.53325,80.62345,14.6,1.97,46.4,2.38,2198.7,2198.7,2198.7,Urban High Density,0.75,12.05,0.87,1,0.1,45.7
VJA,VJA_0555,Ajit Singh Nagar (Budameru Basin),16.53325,80.62815,14.6,0.31,46.5,2.52,1940.7,1940.7,1940.7,Urban High Density,0.78,14.95,0.74,2,0.2,59.9
VJA,VJA_0556,Ajit Singh Nagar (Budameru Basin),16.53325,80.63285,16.7,2.61,38.2,2.68,1658.8,1658.8,1658.8,Urban High Density,0.94,11.01,0.85,4,0.4,81.6
VJA,VJA_0557,Ajit Singh Nagar (Budameru Basin),16.53325,80.63755,16.9,2.36,37.5,2.77,1496.3,1496.3,1496.3,Urban High Density,0.85,13.79,0.68,3,0.3,78.5
VJA,VJA_0558,Ajit Singh Nagar (Budameru Basin),16.53325,80.64225,16.0,1.87,41.1,2.77,1492.7,1492.7,1492.7,Urban High Density,0.93,10.1,0.83,4,0.4,90.8
VJA,VJA_0559,Ajit Singh Nagar (Budameru Basin),16.53325,80.64695,17.3,2.41,35.8,2.68,1649.1,1649.1,1649.1,Urban High Density,0.77,11.14,0.76,4,0.4,73.3
VJA,VJA_0560,Gunadala,16.53325,80.65165,22.5,1.3,15.1,2.72,1580.9,1580.9,1580.9,Urban High Density,0.83,15.94,0.81,5,0.5,92.5
VJA,VJA_0561,Gunadala,16.53325,80.65635,21.6,3.26,18.8,2.84,1363.2,1363.2,1363.2,Urban High Density,0.89,9.96,0.71,3,0.3,91.0
VJA,VJA_0562,Gunadala,16.53325,80.66105,19.6,0.81,26.9,2.87,1311.3,1311.3,1311.3,Urban Medium Density,0.62,5.07,0.54,4,0.4,91.3
VJA,VJA_0563,Gunadala,16.53325,80.66575,22.1,2.1,16.8,2.8,1443.2,1443.2,1443.2,Urban Medium Density,0.48,5.01,0.57,5,0.5,90.7
VJA,VJA_0564,Gunadala,16.53325,80.67045,20.1,3.24,24.6,2.65,1716.9,1716.9,1716.9,Urban Medium Density,0.5,7.01,0.49,3,0.3,72.3
VJA,VJA_0565,Gunadala,16.53325,80.67515,21.8,3.12,17.6,2.45,2077.2,2077.2,2077.2,Urban Medium Density,0.66,7.28,0.37,1,0.1,50.9
VJA,VJA_0566,Gunadala,16.53325,80.67985,20.0,0.95,24.8,2.39,2178.1,2178.1,2178.1,Urban Medium Density,0.49,5.79,0.43,2,0.2,42.4
VJA,VJA_0567,Gunadala,16.53325,80.68455,19.3,0.51,27.8,2.66,1686.1,1686.1,1686.1,Urban Medium Density,0.58,5.3,0.52,3,0.3,80.0
VJA,VJA_0568,Gunadala,16.53325,80.68925,21.2,0.41,20.6,2.93,1201.6,1201.6,1201.6,Urban Medium Density,0.65,6.78,0.39,4,0.4,71.6
VJA,VJA_0569,Gunadala,16.53325,80.69395,20.3,2.8,24.9,3.19,739.3,739.3,739.3,Urban Medium Density,0.67,7.45,0.47,5,0.5,79.3
VJA,VJA_0570,Gunadala,16.53325,80.69865,20.7,1.17,24.9,3.38,389.0,389.0,389.0,Urban Medium Density,0.46,6.28,0.45,3,0.3,94.4
VJA,VJA_0571,Bhavanipuram,16.53775,80.56235,24.5,3.64,6.5,1.73,3373.0,3373.0,3373.0,Urban Medium Density,0.55,5.61,0.51,0,0.0,0.0
VJA,VJA_0572,Bhavanipuram,16.53775,80.56705,20.1,5.19,24.1,1.69,3446.6,3446.6,3446.6,Urban Medium Density,0.65,5.96,0.58,0,0.0,0.0
VJA,VJA_0573,Bhavanipuram,16.53775,80.57175,21.8,4.35,17.3,1.61,3589.2,3589.2,3589.2,Urban Medium Density,0.64,7.49,0.46,0,0.0,0.0
VJA,VJA_0574,Bhavanipuram,16.53775,80.57645,23.0,3.11,12.5,1.64,3524.5,3524.5,3524.5,Urban Medium Density,0.59,8.35,0.44,0,0.0,0.0
VJA,VJA_0575,Bhavanipuram,16.53775,80.58115,19.8,7.59,25.3,1.83,3187.2,3187.2,3187.2,Urban Medium Density,0.48,5.81,0.57,0,0.0,0.0
VJA,VJA_0576,Bhavanipuram,16.53775,80.58585,24.3,8.3,7.4,1.99,2897.6,2897.6,2897.6,Urban Medium Density,0.47,6.16,0.58,0,0.0,0.0
VJA,VJA_0577,Bhavanipuram,16.53775,80.59055,19.5,8.98,26.6,2.12,2671.3,2671.3,2671.3,Urban Medium Density,0.54,8.67,0.59,0,0.0,0.0
VJA,VJA_0578,Bhavanipuram,16.53775,80.59525,19.5,4.1,26.7,2.2,2525.4,2525.4,2525.4,Urban Medium Density,0.52,5.67,0.58,0,0.0,0.0
VJA,VJA_0579,Bhavanipuram,16.53775,80.59995,19.1,8.45,28.3,2.23,2474.1,2474.1,2474.1,Urban Medium Density,0.56,7.01,0.54,0,0.0,0.0
VJA,VJA_0580,One Town / Indrakeeladri Hills,16.53775,80.60465,69.7,4.24,5.0,2.2,2523.2,2523.2,2523.2,Urban High Density,0.92,13.44,0.8,0,0.0,0.0
VJA,VJA_0581,One Town / Indrakeeladri Hills,16.53775,80.60935,58.6,6.94,5.0,2.12,2667.3,2667.3,2667.3,Urban High Density,0.79,13.39,0.63,0,0.0,0.0
VJA,VJA_0582,Ajit Singh Nagar (Budameru Basin),16.53775,80.61405,15.1,0.86,44.3,2.31,2324.0,2324.0,2324.0,Urban High Density,0.84,11.94,0.66,1,0.1,58.9
VJA,VJA_0583,Ajit Singh Nagar (Budameru Basin),16.53775,80.61875,15.8,3.2,41.7,2.5,1987.1,1987.1,1987.1,Urban High Density,0.91,12.39,0.62,2,0.2,33.7
VJA,VJA_0584,Ajit Singh Nagar (Budameru Basin),16.53775,80.62345,14.7,0.61,46.2,2.64,1731.5,1731.5,1731.5,Urban High Density,0.93,15.61,0.66,5,0.5,75.7
VJA,VJA_0585,Ajit Singh Nagar (Budameru Basin),16.53775,80.62815,15.9,2.84,41.5,2.71,1596.8,1596.8,1596.8,Urban High Density,0.93,10.14,0.63,4,0.4,86.4
VJA,VJA_0586,Ajit Singh Nagar (Budameru Basin),16.53775,80.63285,16.8,2.15,37.9,2.7,1613.4,1613.4,1613.4,Urban High Density,0.76,10.98,0.65,3,0.3,75.1
VJA,VJA_0587,Ajit Singh Nagar (Budameru Basin),16.53775,80.63755,15.5,1.16,43.0,2.61,1777.2,1777.2,1777.2,Urban High Density,0.8,10.54,0.66,4,0.4,80.1
